status,task,target,unit,matbench_input_type,feature_source,feature_set,feature_set_display,model,model_display,fold,train_size,test_size,n_features,mae,r2,fit_seconds,predict_seconds,random_seed,ensemble_tabpfn_weight,ensemble_extra_trees_weight,inner_val_fraction,inner_selected_tabpfn_weight,inner_selected_extra_trees_weight,inner_selected_val_mae
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn,TabPFN,0,3683,921,132,0.3568383921931494,0.712956153483272,0.6293227672576904,10.987038612365723,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn,TabPFN,1,3683,921,132,0.35564073202009683,0.7716753348927649,0.27564382553100586,10.976882696151733,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn,TabPFN,2,3683,921,132,0.41579770954212786,0.6354186251604803,0.2754991054534912,10.99850058555603,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn,TabPFN,3,3683,921,132,0.34955994675739976,0.7356316981774056,0.27304983139038086,10.990517616271973,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn,TabPFN,4,3684,920,132,0.36618441737162605,0.7018287831749221,0.2712736129760742,10.985392332077026,42,,,,,,
ok,matbench_steels,yield strength,MPa,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,249,63,132,101.26907533637113,0.6136648088138428,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_steels,yield strength,MPa,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,249,63,132,70.7582672278025,0.8929869723323335,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_steels,yield strength,MPa,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,250,62,132,81.98272106224827,0.8270045224692366,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_steels,yield strength,MPa,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,250,62,132,88.76535974829854,0.867888875069815,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_steels,yield strength,MPa,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,250,62,132,92.24599604177176,0.6700068968607199,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,132,40.34139063166449,-0.09235018987802923,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,132,48.29668017670348,0.12016060017079178,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,132,58.53308033229822,0.31206871796802826,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,132,37.43879610266258,0.06711732230472023,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,132,49.93471868548946,0.04208932113334485,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,135,27.536511035349406,0.5082163305249796,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,135,41.828120230189015,0.3203481384529545,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,135,51.208195942953225,0.4716278607754417,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,135,31.15248969199944,0.35752296083514457,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,135,39.92835364049548,0.12848653665903131,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,143,36.316702423315135,0.11627183274879338,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,143,43.61799611467252,0.1842416883314153,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,143,55.862419899635306,0.3300861595604859,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,143,34.15294044022586,0.14235758624008743,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,143,45.98392292451355,0.11341133358643651,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,133,29.865462883289062,0.32736979929967625,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,133,42.01718723052958,0.3507830498194202,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,133,52.3485607184112,0.4390438915602738,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,133,33.2623167714795,0.34729304968491603,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,133,43.27435568958616,0.11734610061971684,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,136,27.956668776713418,0.436466124232919,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,136,41.139098647057594,0.3437191518575674,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,136,49.715103616545164,0.48044046482821245,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,136,30.73482596106471,0.42368437297857486,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,136,39.59744301409604,0.130704015771419,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,147,26.498266966938925,0.4761919881483905,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,147,39.503302277440596,0.3221173126488315,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,147,48.90426048496786,0.4675974159716999,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,147,30.54897165747616,0.3415240146800822,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,147,39.284452471500124,0.14952019724449483,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,134,38.11393750289957,0.03480676729210308,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,134,45.772908208961155,0.21711114275223964,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,134,57.659050761151505,0.37977954399354363,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,134,35.56543357432271,0.1933513913971655,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,134,46.216061073000155,0.08433027617004007,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,138,26.970966747034282,0.5166433509697805,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,138,39.82096046680405,0.36131676258472456,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,138,49.86461124776285,0.49103881379165326,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,138,31.10758936141704,0.37143519130544667,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,138,39.743927336818146,0.13040515957491938,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,508,128,149,26.38924552551922,0.5057337660031557,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,509,127,149,37.12350696730918,0.40718085833911555,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,509,127,149,48.731552005517955,0.4805155050068347,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,509,127,149,30.088641781960114,0.3810239043582595,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,509,127,149,39.466777948301726,0.14729670130736128,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,132,47.24536707724735,0.9544121656354325,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,132,42.07868768757594,0.955037260683948,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,132,41.68925033716609,0.9756800445241937,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,132,37.37435954660286,0.97034156220708,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,132,42.43713465233936,0.9533068301079065,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,135,44.7065176570498,0.9569465187901193,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,135,38.424366823930825,0.9541653443988323,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,135,38.66251098147453,0.9791212806948413,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,135,35.116491932738,0.9762017836682222,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,135,38.07022165589528,0.9655714397407456,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,144,45.62383215276787,0.9531391565562061,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,144,40.72651152300038,0.9527081406409801,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,144,39.408018447194735,0.9796220043225184,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,144,36.33960435223008,0.9731310227741494,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,144,39.57536591472238,0.9601247602266744,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,133,40.4466058415579,0.9625318628263262,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,133,33.376635128558064,0.9757401245852151,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,133,38.97503122993312,0.9729799534679106,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,133,33.52210133623311,0.978586689681242,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,133,33.47567288111092,0.9725621614762162,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,136,39.21248925452476,0.9623811811391725,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,136,33.14407037838481,0.9767299868126876,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,136,38.11070863313081,0.9735014669300749,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,136,33.22798848697083,0.9788718840877304,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,136,33.344580461923805,0.9723200855202766,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,148,40.4360064550022,0.9608220795268132,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,148,34.30556833931499,0.9691607218190444,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,148,37.35333909157952,0.9741303947370729,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,148,33.05952548154824,0.9799205326333785,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,148,32.52240611884603,0.9736531438917597,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,134,46.48462404892673,0.9548121892299445,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,134,40.965662675530915,0.9523792239715434,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,134,41.59516776085448,0.9751214048379095,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,134,35.64214594189784,0.9733146136331042,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,134,42.05034752896437,0.9540955666520822,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,138,39.92953022715217,0.9615380127654256,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,138,32.536544565877506,0.9771750003853412,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,138,37.85771450016135,0.9756087823338249,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,138,32.710537522668865,0.9789476494655005,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,138,33.392563626422174,0.9716890105436007,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,1012,253,150,40.20249968738464,0.9608153717187218,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,1012,253,150,34.10603468751345,0.9671578361873022,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,1012,253,150,36.95756285693885,0.9760428309189609,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,1012,253,150,32.68584279068605,0.9800969695290617,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,1012,253,150,32.742305388704956,0.9758207403015563,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,0,3683,921,132,0.3726337706239017,0.706485504920649,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,1,3683,921,132,0.3700885836910053,0.7792437080826835,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,2,3683,921,132,0.4317953062187218,0.6389263454374432,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,3,3683,921,132,0.3685672775312813,0.7329299763602726,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_ensemble,TabPFN + ExtraTrees 50/50,4,3684,920,132,0.38234345173851086,0.7050039106386654,0.0,0.0,42,0.5,0.5,,,,
ok,matbench_steels,yield strength,MPa,composition,composition,magpie,Magpie composition,tabpfn_extra_trees_inner_tuned,TabPFN + ExtraTrees tuned,0,249,63,132,108.74237544952875,0.5865764637098518,0.4152944087982178,0.24387764930725098,42,,,0.2,1.0,0.0,83.0985341796875
